Num,FIFO_Queue_Num,FIFO_Num,Time[us],Pressure_Raw,Temp_Raw,X+[s],Pressure[hPa],Temp[C],Alt_Sea[m],Alt[m],ohsima_sea_press,max_alt[m]
2647,82,23,814505709,3828394,1948,33.655503,934.6665039,19.48,796.204998,377.3530398,,
2648,82,24,814519761,3828427,1948,33.669555,934.6745605,19.48,796.1298745,377.2779162,,
2649,82,25,814533813,3829106,1948,33.683607,934.840332,19.48,794.5843211,375.7323629,,
2650,82,26,814547868,3828727,1948,33.697662,934.7478027,19.48,795.4469682,376.59501,,
2651,82,27,814561920,3829916,1948,33.711714,935.0380859,19.48,792.7410096,373.8890514,,
2652,82,28,814575972,3829675,1948,33.725766,934.979248,19.48,793.2894032,374.437445,,
2653,82,29,814590026,3830196,1948,33.73982,935.1064453,19.48,792.1039234,373.2519652,,
2654,82,30,814604079,3830154,1948,33.753873,935.0961914,19.48,792.1994828,373.3475246,,
2656,83,0,814609536,3830380,1948,33.75933,935.1513672,19.48,791.685297,372.8333387,,
2655,82,31,814618131,3830267,1948,33.767925,935.1237793,19.48,791.9423854,373.0904272,,
2657,83,1,814623576,3829490,1948,33.77337,934.934082,19.48,793.7103971,374.8584388,,
2658,83,2,814637616,3830353,1948,33.78741,935.1447754,19.48,791.7467244,372.8947661,,
2659,83,3,814651654,3830231,1948,33.801448,935.1149902,19.48,792.0242916,373.1723333,,
2660,83,4,814665693,3830697,1948,33.815487,935.2287598,19.48,790.9641325,372.1121743,,
2661,83,5,814679733,3829871,1948,33.829527,935.0270996,19.48,792.8434036,373.9914454,,
2662,83,6,814693771,3831137,1948,33.843565,935.3361816,19.48,789.9632649,371.1113067,,
2663,83,7,814707810,3831478,1948,33.857604,935.4194336,19.48,789.1876866,370.3357284,,
2664,83,8,814721850,3830123,1948,33.871644,935.088623,19.48,792.2700156,373.4180573,,
2665,83,9,814735889,3829929,1948,33.885683,935.0412598,19.48,792.7114294,373.8594712,,
2666,83,10,814749928,3831035,1948,33.899722,935.3112793,19.48,790.195272,371.3433138,,
2667,83,11,814763981,3831522,1948,33.913775,935.4301758,19.48,789.0876179,370.2356597,,
2668,83,12,814778034,3831899,1948,33.927828,935.5222168,19.48,788.2302677,369.3783095,,
2669,83,13,814792087,3831169,1948,33.941881,935.3439941,19.48,789.8904799,371.0385216,,
2670,83,14,814806141,3831291,1948,33.955935,935.3737793,19.48,789.6129936,370.7610353,,
2671,83,15,814820194,3831748,1948,33.969988,935.4853516,19.48,788.5736506,369.7216924,,
2672,83,16,814834247,3832839,1948,33.984041,935.751709,19.48,786.0930147,367.2410565,,
2673,83,17,814848300,3832951,1947,33.998094,935.7790527,19.47,785.8115505,366.9595923,,
2674,83,18,814862352,3833211,1947,34.012146,935.8425293,19.47,785.2205463,366.3685881,,
2675,83,19,814876405,3832910,1947,34.026199,935.769043,19.47,785.9047517,367.0527935,,
2676,83,20,814890458,3832433,1948,34.040252,935.6525879,19.48,787.0160496,368.1640913,,
2677,83,21,814904511,3833334,1948,34.054305,935.8725586,19.48,784.9677971,366.1158389,,
2678,83,22,814918564,3832293,1948,34.068358,935.6184082,19.48,787.3343644,368.4824062,,
2679,83,23,814932617,3833752,1948,34.082411,935.9746094,19.48,784.017748,365.1657898,,
2680,83,24,814946671,3833800,1948,34.096465,935.9863281,19.48,783.9086593,365.0567011,,
2681,83,25,814960723,3833802,1947,34.110517,935.9868164,19.47,783.8773258,365.0253676,,
2682,83,26,814974777,3833756,1947,34.124571,935.9755859,19.47,783.9818654,365.1299072,,
2683,83,27,814988829,3834244,1948,34.138623,936.0947266,19.48,782.8996664,364.0477081,,
2684,83,28,815002881,3834457,1947,34.152675,936.1467285,19.47,782.3889344,363.5369762,,
2685,83,29,815016935,3834830,1947,34.166729,936.237793,19.47,781.5414819,362.6895236,,
2686,83,30,815030989,3835594,1947,34.180783,936.4243164,19.47,779.8059872,360.954029,,
2688,84,0,815036445,3836634,1947,34.186239,936.6782227,19.47,777.4441948,358.5922366,,
2687,83,31,815045041,3835792,1947,34.194835,936.4726563,19.47,779.3562795,360.5043213,,
2689,84,1,815050484,3836337,1947,34.200278,936.6057129,19.47,778.1185905,359.2666323,,
2690,84,2,815064523,3837027,1947,34.214317,936.7741699,19.47,776.5519082,357.69995,,
2691,84,3,815078562,3836499,1947,34.228356,936.6452637,19.47,777.7507306,358.8987724,,
2692,84,4,815092600,3837713,1947,34.242394,936.9416504,19.47,774.9946405,356.1426823,,
2693,84,5,815106641,3836952,1946,34.256435,936.7558594,19.46,776.6956398,357.8436816,,
2694,84,6,815120679,3837811,1946,34.270473,936.9655762,19.46,774.7457237,355.8937655,,
2695,84,7,815134717,3837958,1947,34.284511,937.0014648,19.47,774.4385538,355.5865956,,
2696,84,8,815148757,3837433,1947,34.298551,936.873291,19.47,775.63022,356.7782618,,
2697,84,9,815162795,3837533,1946,34.312589,936.8977051,19.46,775.3767223,356.5247641,,
2698,84,10,815176834,3837935,1946,34.326628,936.9958496,19.46,774.4642886,355.6123304,,
2699,84,11,815190888,3837608,1946,34.340682,936.9160156,19.46,775.2064835,356.3545253,,
2700,84,12,815204941,3837672,1946,34.354735,936.9316406,19.46,775.0612162,356.209258,,
2701,84,13,815218993,3837072,1946,34.368787,936.7851563,19.46,776.4232105,357.5712523,,
2702,84,14,815233046,3838134,1946,34.38284,937.0444336,19.46,774.0126533,355.1606951,,
2703,84,15,815247099,3837734,1946,34.396893,936.9467773,19.46,774.9204913,356.068533,,
2704,84,16,815261151,3837893,1946,34.410945,936.9855957,19.46,774.5596122,355.707654,,
2705,84,17,815275205,3838075,1946,34.424999,937.0300293,19.46,774.1465523,355.2945941,,
2706,84,18,815289257,3838239,1946,34.439051,937.0700684,19.46,773.7743645,354.9224063,,
2707,84,19,815303310,3837685,1946,34.453104,936.9348145,19.46,775.0317092,356.1797509,,
2708,84,20,815317365,3838225,1946,34.467159,937.0666504,19.46,773.8061359,354.9541777,,
2709,84,21,815331417,3838285,1946,34.481211,937.0812988,19.46,773.6699738,354.8180155,,
2710,84,22,815345470,3838175,1946,34.495264,937.0544434,19.46,773.9196063,355.067648,,
2711,84,23,815359523,3838206,1946,34.509317,937.0620117,19.46,773.8492544,354.9972962,,
2712,84,24,815373576,3837651,1946,34.52337,936.9265137,19.46,775.1088817,356.2569235,,
2713,84,25,815387628,3838838,1946,34.537422,937.2163086,19.46,772.415132,353.5631737,,
2714,84,26,815401683,3838775,1946,34.551477,937.2009277,19.46,772.5580778,353.7061195,,
2715,84,27,815415735,3839392,1946,34.565529,937.3515625,19.46,771.1582368,352.3062785,,
2716,84,28,815429787,3839717,1946,34.579581,937.4309082,19.46,770.4209889,351.5690307,,
2717,84,29,815443842,3840153,1946,34.593636,937.5373535,19.46,769.4320593,350.5801011,,
2718,84,30,815457894,3840042,1946,34.607688,937.5102539,19.46,769.6838154,350.8318572,,
2720,85,0,815463353,3840435,1946,34.613147,937.6062012,19.46,768.7925016,349.9405434,,
2719,84,31,815471946,3840107,1946,34.62174,937.526123,19.46,769.5363896,350.6844314,,
2721,85,1,815477392,3840081,1946,34.627186,937.5197754,19.46,769.5953596,350.7434013,,
2722,85,2,815491431,3840707,1946,34.641225,937.6726074,19.46,768.1756763,349.3237181,,
2723,85,3,815505470,3841066,1946,34.655264,937.7602539,19.46,767.3616371,348.5096789,,
2724,85,4,815519509,3841468,1946,34.669303,937.8583984,19.46,766.4502022,347.5982439,,
2725,85,5,815533548,3841174,1946,34.683342,937.7866211,19.46,767.1167629,348.2648046,,
2726,85,6,815547587,3841854,1945,34.697381,937.9526367,19.45,765.5489864,346.6970281,,
2727,85,7,815561626,3841490,1945,34.71142,937.8637695,19.45,766.374134,347.5221758,,
2728,85,8,815575667,3842587,1945,34.725461,938.1315918,19.45,763.8876389,345.0356806,,
2729,85,9,815589705,3842456,1945,34.739499,938.0996094,19.45,764.1845232,345.332565,,
2730,85,10,815603744,3842748,1944,34.753538,938.1708984,19.44,763.4966878,344.6447296,,
2731,85,11,815617798,3842686,1944,34.767592,938.1557617,19.44,763.6371847,344.7852264,,
2732,85,12,815631850,3843180,1945,34.781644,938.2763672,19.45,762.5438779,343.6919197,,
2733,85,13,815645902,3843595,1945,34.795696,938.3776855,19.45,761.6036187,342.7516604,,
2734,85,14,815659956,3843009,1945,34.80975,938.2346191,19.45,762.9313452,344.079387,,
2735,85,15,815674009,3843294,1944,34.823803,938.3041992,19.44,762.2595257,343.4075674,,
2736,85,16,815688062,3843882,1945,34.837856,938.4477539,19.45,760.9534378,342.1014795,,
2737,85,17,815702115,3844962,1944,34.851909,938.7114258,19.44,758.4813586,339.6294004,,
2738,85,18,815716168,3845146,1944,34.865962,938.7563477,19.44,758.0647019,339.2127436,,
2739,85,19,815730222,3844237,1944,34.880016,938.5344238,19.44,760.1233078,341.2713496,,
2740,85,20,815744275,3845212,1944,34.894069,938.7724609,19.44,757.9152547,339.0632965,,
2741,85,21,815758327,3846273,1944,34.908121,939.0314941,19.44,755.513197,336.6612388,,
2742,85,22,815772380,3845693,1944,34.922174,938.8898926,19.44,756.8261939,337.9742357,,
2743,85,23,815786435,3844946,1944,34.936229,938.7075195,19.44,758.5175908,339.6656325,,
2744,85,24,815800487,3845588,1944,34.950281,938.8642578,19.44,757.0639169,338.2119586,,
2745,85,25,815814541,3846208,1944,34.964335,939.015625,19.44,755.6603315,336.8083732,,
2746,85,26,815828594,3846278,1945,34.978388,939.0327148,19.45,755.5277003,336.675742,,
2747,85,27,815842646,3846526,1944,34.99244,939.0932617,19.44,754.9405325,336.0885742,,
2748,85,28,815856698,3845869,1944,35.006492,938.9328613,19.44,756.4277424,337.5757841,,
2749,85,29,815870752,3846165,1944,35.020546,939.005127,19.44,755.7576682,336.90571,,
2750,85,30,815884804,3846085,1944,35.034598,938.9855957,19.44,755.9387633,337.0868051,,
2752,86,0,815890261,3846157,1944,35.040055,939.0031738,19.44,755.7757775,336.9238193,,
2751,85,31,815898857,3846517,1944,35.048651,939.0910645,19.44,754.9609032,336.1089449,,
2753,86,1,815904301,3845397,1944,35.054095,938.817627,19.44,757.496366,338.6444078,,
2754,86,2,815918340,3846095,1944,35.068134,938.9880371,19.44,755.9161262,337.0641679,,
2755,86,3,815932379,3845730,1944,35.082173,938.8989258,19.44,756.7424268,337.8904685,,
2756,86,4,815946418,3846094,1944,35.096212,938.987793,19.44,755.9183899,337.0664316,,
2757,86,5,815960457,3846266,1944,35.110251,939.0297852,19.44,755.5290421,336.6770839,,
2758,86,6,815974495,3846500,1944,35.124289,939.0869141,19.44,754.9993813,336.1474231,,
2759,86,7,815988535,3846002,1944,35.138329,938.965332,19.44,756.1266542,337.2746959,,
2760,86,8,816002574,3846950,1944,35.152368,939.1967773,19.44,753.9809106,335.1289524,,
2761,86,9,816016612,3846536,1943,35.166406,939.0957031,19.43,754.8920972,336.040139,,
2762,86,10,816030651,3846352,1943,35.180445,939.0507813,19.43,755.3085605,336.4566023,,
2763,86,11,816044705,3847299,1944,35.194499,939.2819824,19.44,753.1911277,334.3391695,,
2764,86,12,816058757,3846874,1944,35.208551,939.1782227,19.44,754.1529091,335.3009508,,
2765,86,13,816072809,3847041,1944,35.222603,939.2189941,19.44,753.7749705,334.9230122,,
2766,86,14,816086864,3847667,1944,35.236658,939.3718262,19.44,752.3584403,333.5064821,,
2767,86,15,816100917,3846893,1944,35.250711,939.1828613,19.44,754.1099091,335.2579509,,
2768,86,16,816114969,3848107,1943,35.264763,939.479248,19.43,751.3372805,332.4853223,,
2769,86,17,816129023,3848028,1944,35.278817,939.4599609,19.44,751.5416842,332.689726,,
2770,86,18,816143076,3847731,1944,35.29287,939.3874512,19.44,752.2136348,333.3616766,,
2771,86,19,816157128,3847616,1944,35.306922,939.359375,19.44,752.4738343,333.621876,,
2772,86,20,816171182,3848379,1944,35.320976,939.5456543,19.44,750.7476403,331.8956821,,
2773,86,21,816185235,3848969,1944,35.335029,939.6896973,19.44,749.413117,330.5611587,,
2774,86,22,816199287,3849478,1943,35.349081,939.8139648,19.43,748.2364297,329.3844714,,
2775,86,23,816213341,3849724,1944,35.363135,939.8740234,19.44,747.7057345,328.8537763,,
2776,86,24,816227393,3850116,1943,35.377187,939.9697266,19.43,746.7938852,327.941927,,
2777,86,25,816241446,3849550,1943,35.39124,939.831543,19.43,748.0736204,329.2216622,,
2778,86,26,816255499,3850122,1944,35.405293,939.9711914,19.44,746.8058443,327.9538861,,
2779,86,27,816269551,3850530,1944,35.419345,940.0708008,19.44,745.8834587,327.0315005,,
2780,86,28,816283604,3850271,1943,35.433398,940.0075684,19.43,746.4434667,327.5915085,,
2781,86,29,816297659,3850201,1943,35.447453,939.9904785,19.43,746.6017182,327.7497599,,
2782,86,30,816311712,3850723,1942,35.461506,940.1179199,19.42,745.3962196,326.5442614,,
2784,87,0,816317170,3851685,1943,35.466964,940.3527832,19.43,743.247521,324.3955628,,
2783,86,31,816325764,3852043,1943,35.475558,940.4401855,19.43,742.4385851,323.5866269,,
2785,87,1,816331209,3852413,1943,35.481003,940.5305176,19.43,741.6026281,322.7506699,,
2786,87,2,816345249,3852744,1943,35.495043,940.6113281,19.43,740.8548665,322.0029082,,
2787,87,3,816359287,3852890,1943,35.509081,940.6469727,19.43,740.5250624,321.6731041,,
2788,87,4,816373326,3852443,1943,35.52312,940.5378418,19.43,741.534852,322.6828938,,
2789,87,5,816387367,3852947,1943,35.537161,940.6608887,19.43,740.3963073,321.544349,,
2790,87,6,816401405,3853581,1943,35.551199,940.8156738,19.43,738.964342,320.1123838,,
2791,87,7,816415444,3854352,1943,35.565238,941.0039063,19.43,737.2233235,318.3713653,,
2792,87,8,816429483,3853699,1943,35.579277,940.8444824,19.43,738.6978558,319.8458975,,
2793,87,9,816443522,3854199,1943,35.593316,940.9665527,19.43,737.5687845,318.7168263,,
2794,87,10,816457561,3854437,1943,35.607355,941.0246582,19.43,737.0314078,318.1794496,,
2795,87,11,816471615,3854429,1943,35.621409,941.0227051,19.43,737.0494703,318.197512,,
2796,87,12,816485667,3854301,1943,35.635461,940.9914551,19.43,737.3384754,318.4865171,,
2797,87,13,816499719,3854039,1943,35.649513,940.9274902,19.43,737.9300683,319.0781101,,
2798,87,14,816513773,3853789,1943,35.663567,940.8664551,19.43,738.4946101,319.6426518,,
2799,87,15,816527825,3853987,1943,35.677619,940.9147949,19.43,738.0474894,319.1955312,,
2800,87,16,816541878,3853334,1943,35.691672,940.7553711,19.43,739.5221879,320.6702296,,
2801,87,17,816555931,3853036,1943,35.705725,940.6826172,19.43,740.1952731,321.3433149,,
2802,87,18,816569985,3853061,1943,35.719779,940.6887207,19.43,740.1388039,321.2868456,,
2803,87,19,816584037,3853178,1943,35.733831,940.7172852,19.43,739.8745335,321.0225753,,
2804,87,20,816598090,3853357,1943,35.747884,940.7609863,19.43,739.4702409,320.6182827,,
2805,87,21,816612143,3853430,1943,35.761937,940.7788086,19.43,739.3053682,320.45341,,
2806,87,22,816626196,3853506,1943,35.77599,940.7973633,19.43,739.1337239,320.2817657,,
2807,87,23,816640250,3853942,1943,35.790044,940.9038086,19.43,738.1491053,319.2971471,,
2808,87,24,816654302,3853686,1943,35.804096,940.8413086,19.43,738.7272139,319.8752557,,
2809,87,25,816668355,3853676,1943,35.818149,940.8388672,19.43,738.7497972,319.897839,,
2810,87,26,816682409,3853401,1943,35.832203,940.7717285,19.43,739.3708651,320.5189069,,
2811,87,27,816696461,3853444,1943,35.846255,940.7822266,19.43,739.2737492,320.421791,,
2812,87,28,816710514,3853587,1943,35.860308,940.8171387,19.43,738.9507916,320.0988334,,
2813,87,29,816724568,3853619,1943,35.874362,940.8249512,19.43,738.8785233,320.0265651,,
2814,87,30,816738620,3853676,1943,35.888414,940.8388672,19.43,738.7497972,319.897839,,
2816,88,0,816744078,3853881,1943,35.893872,940.888916,19.43,738.2868536,319.4348954,,
2815,87,31,816752672,3853815,1943,35.902466,940.8728027,19.43,738.4358957,319.5839375,,
2817,88,1,816758117,3854256,1943,35.907911,940.9804688,19.43,737.4400814,318.5881232,,
2818,88,2,816772156,3855221,1943,35.92195,941.2160645,19.43,735.2615051,316.4095469,,
2819,88,3,816786196,3855364,1943,35.93599,941.2509766,19.43,734.9387247,316.0867664,,
2820,88,4,816800234,3854175,1943,35.950028,940.9606934,19.43,737.6229759,318.7710177,,
2821,88,5,816814273,3854912,1943,35.964067,941.140625,19.43,735.9590304,317.1070722,,
2822,88,6,816828312,3854515,1943,35.978106,941.0437012,19.43,736.8553014,318.0033431,,
2823,88,7,816842351,3855457,1943,35.992145,941.2736816,19.43,734.7288122,315.8768539,,
2824,88,8,816856390,3855837,1943,36.006184,941.3664551,19.43,733.8711678,315.0192095,,
2825,88,9,816870428,3856098,1943,36.020222,941.4301758,19.43,733.2821598,314.4302015,,
2826,88,10,816884467,3855832,1942,36.034261,941.3652344,19.42,733.8573688,315.0054106,,
2827,88,11,816898520,3854759,1943,36.048314,941.1032715,19.43,736.3044316,317.4524734,,
2828,88,12,816912573,3856003,1943,36.062367,941.4069824,19.43,733.4965442,314.6445859,,
2829,88,13,816926625,3856158,1943,36.076419,941.4448242,19.43,733.1467624,314.2948041,,
2830,88,14,816940680,3856240,1943,36.090474,941.4648438,19.43,732.9617233,314.109765,,
2831,88,15,816954732,3855966,1942,36.104526,941.3979492,19.42,733.5549702,314.7030119,,
2832,88,16,816968784,3856344,1942,36.118578,941.4902344,19.42,732.7020026,313.8500444,,
2833,88,17,816982839,3856916,1942,36.132633,941.6298828,19.42,731.4114579,312.5594996,,
2834,88,18,816996891,3856623,1942,36.146685,941.5583496,19.42,732.0724951,313.2205369,,
2835,88,19,817010943,3857649,1942,36.160737,941.8088379,19.42,729.7579983,310.9060401,,
2836,88,20,817024997,3857363,1942,36.174791,941.7390137,19.42,730.4030963,311.5511381,,
2837,88,21,817039050,3858053,1943,36.188844,941.9074707,19.43,728.8717499,310.0197917,,
2838,88,22,817053102,3857646,1943,36.202896,941.8081055,19.43,729.7897081,310.9377498,,
2839,88,23,817067155,3857956,1942,36.216949,941.8837891,19.42,729.0655964,310.2136381,,
2840,88,24,817081209,3857681,1942,36.231003,941.8166504,19.42,729.6858231,310.8338648,,
2841,88,25,817095261,3857947,1942,36.245055,941.8815918,19.42,729.0858939,310.2339356,,
2842,88,26,817109314,3858047,1942,36.259108,941.9060059,19.42,728.8603693,310.0084111,,
2843,88,27,817123367,3858727,1942,36.273161,942.0720215,19.42,727.3269868,308.4750285,,
2844,88,28,817137420,3857853,1942,36.287214,941.8586426,19.42,729.2978933,310.4459351,,
2845,88,29,817151474,3859130,1942,36.301268,942.1704102,19.42,726.4183839,307.5664257,,
2846,88,30,817165526,3860190,1942,36.31532,942.4291992,19.42,724.0290494,305.1770912,,
2848,89,0,817170987,3861242,1942,36.320781,942.6860352,19.42,721.6585196,302.8065613,,
2847,88,31,817179580,3860131,1942,36.329374,942.4147949,19.42,724.1620201,305.3100619,,
2849,89,1,817185025,3860327,1943,36.334819,942.4626465,19.43,723.7450328,304.8930746,,
2850,89,2,817199064,3859904,1942,36.348858,942.359375,19.42,724.6736419,305.8216837,,
2851,89,3,817213103,3860102,1942,36.362897,942.4077148,19.42,724.2273795,305.3754213,,
2852,89,4,817227142,3860578,1942,36.376936,942.5239258,19.42,723.154658,304.3026998,,
2853,89,5,817241182,3860120,1942,36.390976,942.4121094,19.42,724.1868115,305.3348533,,
2854,89,6,817255221,3860251,1941,36.405015,942.4440918,19.41,723.8668312,305.014873,,
2855,89,7,817269259,3859862,1942,36.419053,942.3491211,19.42,724.7683072,305.916349,,
2856,89,8,817283299,3860588,1942,36.433093,942.5263672,19.42,723.1321235,304.2801653,,
2857,89,9,817297337,3861036,1942,36.447131,942.6357422,19.42,722.1226502,303.270692,,
2858,89,10,817311376,3860301,1942,36.46117,942.4562988,19.42,723.7788907,304.9269324,,
2859,89,11,817325429,3860278,1942,36.475223,942.4506836,19.42,723.8307246,304.9787664,,
2860,89,12,817339482,3860312,1942,36.489276,942.4589844,19.42,723.7541006,304.9021424,,
2861,89,13,817353535,3859911,1942,36.503329,942.361084,19.42,724.6578645,305.8059063,,
2862,89,14,817367588,3860638,1942,36.517382,942.5385742,19.42,723.0194522,304.167494,,
2863,89,15,817381641,3860628,1942,36.531435,942.5361328,19.42,723.0419863,304.1900281,,
2864,89,16,817395693,3861195,1942,36.545487,942.6745605,19.42,721.7644109,302.9124526,,
2865,89,17,817409747,3860590,1942,36.559541,942.5268555,19.42,723.1276167,304.2756584,,
2866,89,18,817423799,3860769,1942,36.573593,942.5705566,19.42,722.7242615,303.8723033,,
2867,89,19,817437852,3861633,1941,36.587646,942.7814941,19.41,720.7530175,301.9010593,,
2868,89,20,817451906,3860915,1941,36.6017,942.6062012,19.41,722.3705931,303.5186348,,
2869,89,21,817465959,3860943,1942,36.615753,942.6130371,19.42,722.3321946,303.4802364,,
2870,89,22,817480012,3861215,1942,36.629806,942.6794434,19.42,721.7193505,302.8673923,,
2871,89,23,817494065,3861197,1942,36.643859,942.6750488,19.42,721.7599048,302.9079466,,
2872,89,24,817508118,3861096,1941,36.657912,942.6503906,19.41,721.9627861,303.1108278,,
2873,89,25,817522170,3861927,1941,36.671964,942.8532715,19.41,720.0907709,301.2388127,,
2874,89,26,817536223,3861338,1941,36.686017,942.7094727,19.41,721.4175769,302.5656187,,
2875,89,27,817550276,3861946,1941,36.70007,942.8579102,19.41,720.0479747,301.1960165,,
2876,89,28,817564329,3862293,1941,36.714123,942.942627,19.41,719.2664253,300.4144671,,
2877,89,29,817578382,3862053,1942,36.728176,942.8840332,19.42,719.8315731,300.9796148,,
2878,89,30,817592435,3861934,1942,36.742229,942.8549805,19.42,720.0996168,301.2476585,,
2880,90,0,817597895,3862581,1941,36.747689,943.0129395,19.41,718.6178253,299.7658671,,
2879,89,31,817606488,3862429,1941,36.756282,942.9758301,19.41,718.9601348,300.1081766,,
2881,90,1,817611933,3862238,1942,36.761727,942.9291992,19.42,719.414886,300.5629277,,
2882,90,2,817625973,3862407,1942,36.775767,942.970459,19.42,719.0342574,300.1822992,,
2883,90,3,817640012,3862223,1942,36.789806,942.9255371,19.42,719.4486705,300.5967123,,
2884,90,4,817654050,3862489,1942,36.803844,942.9904785,19.42,718.8495809,299.9976227,,
2885,90,5,817668090,3862419,1942,36.817884,942.9733887,19.42,719.0072313,300.1552731,,
2886,90,6,817682128,3863585,1941,36.831922,943.2580566,19.41,716.3571836,297.5052254,,
2887,90,7,817696168,3862661,1941,36.845962,943.0324707,19.41,718.4376689,299.5857106,,
2888,90,8,817710207,3863797,1941,36.860001,943.3098145,19.41,715.8799264,297.0279682,,
2889,90,9,817724246,3864257,1941,36.87404,943.4221191,19.41,714.8444754,295.9925172,,
2890,90,10,817738286,3864729,1941,36.88808,943.5373535,19.41,713.7821651,294.9302069,,
2891,90,11,817752339,3865013,1941,36.902133,943.6066895,19.41,713.1430528,294.2910946,,
2892,90,12,817766392,3864947,1941,36.916186,943.5905762,19.41,713.2915739,294.4396157,,
2893,90,13,817780444,3864586,1941,36.930238,943.5024414,19.41,714.1039928,295.2520346,,
2894,90,14,817794498,3865833,1941,36.944292,943.8068848,19.41,711.2980423,292.446084,,
2895,90,15,817808550,3865354,1942,36.958344,943.6899414,19.42,712.4000916,293.5481333,,
2896,90,16,817822603,3864814,1941,36.972397,943.5581055,19.41,713.5908756,294.7389174,,
2897,90,17,817836657,3866554,1941,36.986451,943.9829102,19.41,709.6761678,290.8242095,,
2898,90,18,817850709,3866696,1941,37.000503,944.0175781,19.41,709.3567841,290.5048259,,
2899,90,19,817864762,3866697,1941,37.014556,944.0178223,19.41,709.354535,290.5025768,,
2900,90,20,817878815,3866430,1941,37.028609,943.9526367,19.41,709.9550775,291.1031193,,
2901,90,21,817892868,3866839,1941,37.042662,944.0524902,19.41,709.0351655,290.1832072,,
2902,90,22,817906920,3867596,1941,37.056714,944.2373047,19.41,707.3328464,288.4808881,,
2903,90,23,817920974,3867099,1941,37.070768,944.1159668,19.41,708.4504405,289.5984822,,
2904,90,24,817935027,3868485,1941,37.084821,944.4543457,19.41,705.3341959,286.4822376,,
2905,90,25,817949080,3867695,1941,37.098874,944.2614746,19.41,707.1102474,288.2582892,,
2906,90,26,817963133,3868633,1941,37.112927,944.4904785,19.41,705.0015152,286.149557,,
2907,90,27,817977186,3869383,1941,37.12698,944.673584,19.41,703.3158665,284.4639082,,
2908,90,28,817991239,3868902,1941,37.141033,944.5561523,19.41,704.3968845,285.5449262,,
2909,90,29,818005292,3869540,1941,37.155086,944.7119141,19.41,702.9630532,284.111095,,
2910,90,30,818019344,3869826,1941,37.169138,944.7817383,19.41,702.3203926,283.4684344,,
2912,91,0,818024804,3871131,1941,37.174598,945.1003418,19.41,699.38869,280.5367318,,
2911,90,31,818033397,3870257,1941,37.183191,944.8869629,19.41,701.3520144,282.5000561,,
2913,91,1,818038842,3871002,1941,37.188636,945.0688477,19.41,699.6784381,280.8264799,,
2914,91,2,818052883,3870992,1941,37.202677,945.0664063,19.41,699.7008997,280.8489415,,
2915,91,3,818066921,3871291,1941,37.216715,945.1394043,19.41,699.0293285,280.1773703,,
2916,91,4,818080959,3871325,1941,37.230753,945.1477051,19.41,698.9529665,280.1010082,,
2917,91,5,818094999,3870921,1941,37.244793,945.0490723,19.41,699.8603788,281.0084206,,
2918,91,6,818109038,3869353,1940,37.258832,944.6662598,19.4,703.3592426,284.5072844,,
2919,91,7,818123076,3870656,1941,37.27287,944.984375,19.41,700.4556487,281.6036904,,
2920,91,8,818137115,3870703,1941,37.286909,944.9958496,19.41,700.350069,281.4981107,,
2921,91,9,818151155,3870362,1940,37.300949,944.9125977,19.4,701.0921531,282.2401949,,
2922,91,10,818165194,3870247,1940,37.314988,944.8845215,19.4,701.3505074,282.4985491,,
2923,91,11,818179248,3869985,1940,37.329042,944.8205566,19.4,701.9391399,283.0871817,,
2924,91,12,818193300,3870494,1941,37.343094,944.9448242,19.41,700.8195733,281.9676151,,
2925,91,13,818207353,3870269,1941,37.357147,944.8898926,19.41,701.3250544,282.4730962,,
2926,91,14,818221408,3870022,1941,37.371202,944.8295898,19.41,701.8800005,283.0280423,,
2927,91,15,818235460,3870179,1940,37.385254,944.8679199,19.4,701.5032777,282.6513194,,
2928,91,16,818249514,3870415,1940,37.399308,944.9255371,19.4,700.9730886,282.1211303,,
2929,91,17,818263567,3870523,1940,37.413361,944.9519043,19.4,700.7304725,281.8785143,,
2930,91,18,818277619,3870200,1940,37.427413,944.8730469,19.4,701.4560983,282.60414,,
2931,91,19,818291671,3869773,1940,37.441465,944.7687988,19.4,702.4154727,283.5635145,,
2932,91,20,818305725,3870553,1940,37.455519,944.9592285,19.4,700.6630806,281.8111223,,
2933,91,21,818319777,3870671,1940,37.469571,944.9880371,19.4,700.3980117,281.5460535,,
2934,91,22,818333830,3871148,1940,37.483624,945.1044922,19.4,699.3266025,280.4746443,,
2935,91,23,818347884,3870554,1940,37.497678,944.9594727,19.4,700.6608342,281.808876,,
2936,91,24,818361937,3871324,1940,37.511731,945.1474609,19.4,698.9313214,280.0793632,,
2937,91,25,818375990,3871442,1941,37.525784,945.1762695,19.41,698.6901973,279.8382391,,
2938,91,26,818390043,3871281,1940,37.539837,945.1369629,19.4,699.0278938,280.1759356,,
2939,91,27,818404096,3872065,1940,37.55389,945.3283691,19.4,697.2673326,278.4153744,,
2940,91,28,818418148,3872435,1940,37.567942,945.4187012,19.4,696.4366029,277.5846447,,
2941,91,29,818432202,3872683,1940,37.581996,945.479248,19.4,695.8798424,277.0278842,,
2942,91,30,818446255,3872847,1940,37.596049,945.5192871,19.4,695.5116853,276.6597271,,
2944,92,0,818451712,3872746,1940,37.601506,945.4946289,19.4,695.738414,276.8864558,,
